# YTID,start_seconds,end_seconds,event_label
u923KBr7Ur8,0.0,10.0,['Burping_and_eructation']
u9F73mdOq0g,50.0,60.0,['Fireworks']
u9KuLNasu0M,30.0,40.0,['Bark']
u9laZiHd8kI,200.0,210.0,['Cheering']
uA8Q7O20utA,10.0,20.0,['Fireworks']
uAYhc1dtCNk,150.0,160.0,['Scratching_(performance technique)']
uAocJCFUSmU,40.0,50.0,['Cheering']
uB3czaXrD5g,30.0,40.0,['Cheering']
uBJjoxZ_DyE,10.0,20.0,['Church_bell']
uBqngQcSL4o,20.0,30.0,['Burping_and_eructation']
uC1-vNB-ars,100.0,110.0,['Scratching_(performance technique)']
uCCyQpve-rI,280.0,290.0,['Fireworks']
uCPbNW96VVk,40.0,50.0,['Church_bell']
uCaEC_F8RmI,180.0,190.0,['Shout']
uCogtfos6FU,30.0,40.0,['Fireworks']
uCqh6mtnvQ4,150.0,160.0,['Camera']
uCvzcgCnuGo,30.0,40.0,['Fireworks']
uCwjRQRkbTI,10.0,20.0,['Cough']
uD6b6Vwqj_Q,0.0,10.0,['Cheering']
uD8FG6tq12w,10.0,20.0,['Fireworks']
uDJv-BcPs_I,280.0,290.0,['Fireworks']
uDhgUbpsrnw,30.0,40.0,['Meow']
uDmG2XHjSNo,40.0,50.0,['Scratching_(performance technique)']
uDy4mYik4fo,50.0,60.0,['Doorbell']
uE32lfRivBI,30.0,40.0,['Church_bell']
uEKTUmVk2Go,10.0,20.0,['Fireworks']
uElyzUu79Ko,70.0,80.0,['Burping_and_eructation']
uF3BEt7pLFY,20.0,30.0,['Burping_and_eructation']
uFBM0i05Mo0,0.0,10.0,['Fireworks']
uFBONka7IYA,40.0,50.0,['Cough']
uFF2t-69dng,0.0,10.0,['Bark']
uFPVRcjDHTc,30.0,40.0,['Cheering']
uFV0BaVR24I,10.0,20.0,['Scratching_(performance technique)']
uFXBVIu6G7Q,170.0,180.0,['Meow']
uGE84q7SwPA,10.0,20.0,['Shatter']
uGTwqElP8p8,40.0,50.0,['Cough']
uGeHGKWIBso,20.0,30.0,['Fireworks']
uGmpzmG9vyM,130.0,140.0,['Scratching_(performance technique)']
uH5XuClbKKY,90.0,100.0,['Fireworks']
uH8yUzAOnys,10.0,20.0,['Cheering']
uIK9Ozi_jPw,10.0,20.0,['Fireworks']
uIgAMM2p6xo,260.0,270.0,['Cheering']
uIngK9qLOxQ,160.0,170.0,['Cheering']
uJVbD0Dr8wY,0.0,10.0,['Shout']
uJdAu0SYE6M,210.0,220.0,['Church_bell']
uJf4ZvSGro4,11.0,21.0,['Meow']
uJlnylRqtx0,200.0,210.0,['Shout']
uJrx4el8zOE,30.0,40.0,['Fireworks']
uKKqTPNMA2Y,30.0,40.0,['Shout']
uKNKPQw7ceQ,30.0,40.0,['Scratching_(performance technique)']
uKO-XvsTlDc,10.0,20.0,['Meow']
uKPDmbaer3U,0.0,10.0,['Bark']
uKham-BHsP8,380.0,390.0,['Camera']
uKwpzp3pxb4,10.0,20.0,['Fireworks']
uLOggFr6aFk,240.0,250.0,['Scratching_(performance technique)']
uLUwByJu594,10.0,20.0,['Fireworks']
uMLe7rW60ZQ,25.0,35.0,['Meow']
uMRR00AzyRU,90.0,100.0,['Fireworks']
uMfNXKLwR-c,30.0,40.0,['Cheering']
uMmh-ZyKBGA,0.0,10.0,['Fireworks']
uN-629XXrcM,10.0,20.0,['Bark']
uNWv2PhzcG4,0.0,10.0,['Shout']
uNaCsezNBjI,220.0,230.0,['Scratching_(performance technique)']
uNl_FoFzjV8,260.0,270.0,['Fireworks']
uNzQBFFNa_k,30.0,40.0,['Meow']
uOauzC3e_cE,30.0,40.0,['Cheering']
uOqJhtqy7h8,300.0,310.0,['Shout']
uP5txpazlLM,110.0,120.0,['Scratching_(performance technique)']
uP87XUaQHFo,20.0,30.0,['Fireworks']
uQAp5ZxVeZw,160.0,170.0,['Burping_and_eructation']
uQEfwhiJD7Q,17.0,27.0,['Bark']
uQTj2rMLztM,40.0,50.0,['Bark']
uQbCMfa3oVQ,70.0,80.0,['Shout']
uRVokdTW2QQ,120.0,130.0,['Shout']
uRtpMMhcVtw,60.0,70.0,['Cheering']
uS0OcAOGHXE,90.0,100.0,['Cheering']
uSAYDGf2-t0,180.0,190.0,['Shout']
uSsQDO_yhEY,20.0,30.0,['Fireworks']
uSv4FijG53U,0.0,10.0,['Bark']
uTOrHGJQfqQ,30.0,40.0,['Cough']
uTXtjn1oJXI,20.0,30.0,['Scratching_(performance technique)']
uTZnUskUDFs,340.0,350.0,['Fireworks']
uU6XmitAOVU,30.0,40.0,['Cheering']
uUI2SBAP2bQ,10.0,20.0,['Burping_and_eructation']
uUUAzOK0alw,10.0,20.0,['Fireworks']
uUZXgddIsF8,20.0,30.0,['Fireworks']
uUc4kmZfvkw,0.0,7.0,['Shatter']
uUhDvkZ_p3Y,200.0,210.0,['Scratching_(performance technique)']
uUvz4rbhV8I,20.0,30.0,['Fireworks']
uV6HLvWBuPg,20.0,30.0,['Cheering']
uVGYSSh4Ihw,10.0,20.0,['Cheering']
uVOeszuNa04,160.0,170.0,['Church_bell']
uVrxc_0JpiM,0.0,10.0,['Shout']
uW6EAoVFAi4,30.0,40.0,['Bark']
uWffvYmTk9s,30.0,40.0,['Scratching_(performance technique)']
uWwz93vEAOQ,300.0,310.0,['Cheering']
uX189fUcZ8Y,490.0,500.0,['Cheering']
uXAWF_owbKo,0.0,10.0,['Cheering']
uXYFFHgZmMs,30.0,40.0,['Church_bell']
uXaH5e6PiUQ,480.0,490.0,['Cheering']
uXp3Q6590Ps,0.0,10.0,['Bark']
uXwOyEjk9eA,370.0,380.0,['Fireworks']
uY45in1GMAc,30.0,40.0,['Church_bell']
uYEap8oQlRs,110.0,120.0,['Burping_and_eructation']
uYL37SjtMuM,60.0,70.0,['Burping_and_eructation']
uYTnut6Y0fc,100.0,110.0,['Church_bell']
uY_7LOFgLms,30.0,40.0,['Cough']
uZDDdtgTSoo,0.0,10.0,['Bark']
uZTnP3olUwA,100.0,110.0,['Shout']
uZX5QXshvYk,30.0,40.0,['Meow']
u_AqwnZSZyo,70.0,80.0,['Fireworks']
u_DpbCDBFlg,20.0,30.0,['Bark']
u_HXuRsrMcg,110.0,120.0,['Shout']
u_Q1aBcdvJw,30.0,40.0,['Bark']
u_rNQjEPdgg,120.0,130.0,['Cheering']
uap7tWPKn3s,80.0,90.0,['Fireworks']
uazNcOHmWwM,40.0,50.0,['Cough']
ubCOzVadx1k,490.0,500.0,['Church_bell']
ubp3PQHBpaI,30.0,40.0,['Cheering']
uc0OXfMiAzE,580.0,590.0,['Camera']
uc1L4stdyYw,260.0,270.0,['Scratching_(performance technique)']
ucDzIwnzFxA,150.0,160.0,['Scratching_(performance technique)']
uco5Rwf02og,81.0,91.0,['Cheering']
udRl_8bHOfY,110.0,120.0,['Shout']
udVrsSkomAA,70.0,80.0,['Bark']
udXW2z5FmHo,60.0,70.0,['Scratching_(performance technique)']
udhcQGlbhmg,330.0,340.0,['Cheering']
udu93mo_ohw,20.0,30.0,['Fireworks']
udzgCz62A7o,160.0,170.0,['Scratching_(performance technique)']
ue2iNWaDblE,0.0,10.0,['Fireworks']
ue36_lDc5Fo,0.0,9.0,['Fireworks']
ueKUYKX-Ans,0.0,10.0,['Bark']
ue_LksfXSOc,0.0,10.0,['Bark']
uebrPj5pB4Y,160.0,170.0,['Scratching_(performance technique)']
uezNriAgWEM,30.0,40.0,['Meow']
uf4zFBa94dM,120.0,130.0,['Bark']
ufCPGoDcXLQ,190.0,200.0,['Bark']
ufFCGIm-KTI,0.0,4.0,['Burping_and_eructation']
ufJYefVI7zk,380.0,390.0,['Shout']
ufuYAAsvGts,0.0,10.0,['Burping_and_eructation']
ufyOiqr4b6w,10.0,20.0,['Burping_and_eructation']
ugO789expPk,0.0,10.0,['Cheering']
uh2eomm0AdE,0.0,8.0,['Fireworks']
uhMdGDp9aVg,30.0,40.0,['Fireworks']
uhOh3x9I6bw,20.0,30.0,['Burping_and_eructation']
uhp47xIlRec,270.0,280.0,['Cheering']
uhvZayNCxpE,90.0,100.0,['Cheering']
ujMnx0PXEaA,10.0,20.0,['Cheering']
ujvutchAWUo,80.0,90.0,['Cough']
uk3_zOPmaRU,40.0,50.0,['Cheering']
ukY2hvNUICg,150.0,160.0,['Shout']
ukaWI4WoG0g,0.0,10.0,['Shout']
ukij5-4N0Ig,40.0,50.0,['Fireworks']
ukkSKCRmUEA,50.0,60.0,['Church_bell']
ulODaSwTGY0,100.0,110.0,['Fireworks']
ultBfHbh9oc,280.0,290.0,['Cheering']
umWtTi0hdTE,10.0,20.0,['Cheering']
un7utDzFslE,100.0,110.0,['Church_bell']
ungsqi2qR9w,20.0,30.0,['Fireworks']
uoCckCpYcp4,10.0,20.0,['Fireworks']
uoY2w0zOQN4,0.0,10.0,['Burping_and_eructation']
up2PpjTzyyc,30.0,40.0,['Meow']
up3YVH5TvrA,30.0,40.0,['Meow']
upEepxrTBzE,20.0,30.0,['Cheering']
upHuCdCmjwk,30.0,40.0,['Fireworks']
upWS3tI_6OU,1.0,11.0,['Fireworks']
uplbXrgvD2E,13.0,23.0,['Bark']
uppT12Hoc-Q,440.0,450.0,['Fireworks']
uqEJKIDlNxk,10.0,20.0,['Fireworks']
uqL4q7BqWmY,10.0,20.0,['Fireworks']
uqLUGdc_eKs,20.0,30.0,['Scratching_(performance technique)']
uq_Rn_6FVRM,160.0,170.0,['Bark']
uqbsuZHbMUw,0.0,10.0,['Fireworks']
ur6eNNX9x5w,30.0,40.0,['Fireworks']
urbFy7UTAsE,10.0,20.0,['Burping_and_eructation']
urmwibHFOHc,0.0,10.0,['Bark']
usV67b28VOE,180.0,190.0,['Cheering']
ushH7NjINPM,70.0,80.0,['Bark']
usudgAry05s,70.0,80.0,['Cheering']
utIXg-Dp2Yg,30.0,40.0,['Church_bell']
utKjHmyReJo,420.0,430.0,['Cheering']
utMYmua1SkE,0.0,10.0,['Cheering']
utPp82FTCzw,50.0,60.0,['Camera']
uteGbplDDPo,160.0,170.0,['Cheering']
utekGlKGZMs,10.0,20.0,['Bark']
utm_R9sXiqM,60.0,70.0,['Burping_and_eructation']
uu6AD3ucgGM,17.0,27.0,['Fireworks']
uuKQshLRnvk,50.0,60.0,['Cough']
uuYeN1SfISs,0.0,10.0,['Scratching_(performance technique)']
uvkVjbtb8OI,520.0,530.0,['Cheering']
uvrYrrVQl_w,20.0,30.0,['Cheering']
uvsx4HdFexM,90.0,100.0,['Shatter']
uvuqfCAd8FM,50.0,60.0,['Cheering']
uwRI5RYmmBE,240.0,250.0,['Shout']
ux3cnX8clRs,110.0,120.0,['Church_bell']
ux98bZxvsJg,90.0,100.0,['Bark']
uxHrDNl5DWI,110.0,120.0,['Burping_and_eructation']
uxcGCP2mrWI,20.0,30.0,['Fireworks']
uy20QV9Erqs,300.0,310.0,['Cheering']
uy2JJqMO93M,80.0,90.0,['Scratching_(performance technique)']
uyIU8znxUc0,80.0,90.0,['Cheering']
uymFRj-ecyw,20.0,30.0,['Cheering']
uyn4hHULikU,110.0,120.0,['Cheering']
uz7S8q-Dq3Q,0.0,7.0,['Bark']
uzTkFQ360mE,30.0,40.0,['Cough']
uzcBB-j-IVU,10.0,20.0,['Bark']
v-6YvctoPwM,10.0,20.0,['Shout']
v-Kn788bP3c,19.0,29.0,['Meow']
v-fC_-v8gj0,130.0,140.0,['Church_bell']
v-or7VRgCck,30.0,40.0,['Cheering']
v-y2e7eGAfM,21.0,31.0,['Meow']
v0_OIqV1wVM,120.0,130.0,['Cheering']
v1A4gSt_k30,350.0,360.0,['Shout']
v1I6NSdywhY,20.0,30.0,['Cheering']
v1JERmZbShc,70.0,80.0,['Bark']
v1WKooYFLr8,70.0,80.0,['Bark']
v1a6pHk2Cr4,150.0,160.0,['Fireworks']
v1iM4HfiIo8,60.0,70.0,['Scratching_(performance technique)']
v1uhXVsNT1M,110.0,120.0,['Cheering']
v1xnN7JtPqE,30.0,40.0,['Cheering']
v2nem-VUHNE,10.0,20.0,['Cough']
v2oflxE4Aio,17.0,27.0,['Meow']
v353A9p3tkk,10.0,20.0,['Fireworks']
v36n8lgcJjU,10.0,20.0,['Cheering']
v3f3W3peooM,210.0,220.0,['Burping_and_eructation']
v3f_q6W5c7I,30.0,40.0,['Scratching_(performance technique)']
v4EIBkKdlgo,0.0,10.0,['Fireworks']
v4lvGVVvPLk,560.0,570.0,['Fireworks']
v4ny4IrbFNo,10.0,20.0,['Fireworks']
v57IdWD5F4s,100.0,110.0,['Cheering']
v5AK4Z8fGko,30.0,40.0,['Meow']
v5KLn7Dk6jo,10.0,20.0,['Scratching_(performance technique)']
v5MAaEJk1OI,30.0,40.0,['Camera']
v5jXRCZdOVg,60.0,70.0,['Cheering']
v5q6tsl6AGY,0.0,10.0,['Church_bell']
v5r2q5EziwE,40.0,50.0,['Burping_and_eructation']
v5x5svSaZjY,30.0,40.0,['Meow']
v617yIscDCc,70.0,80.0,['Bark']
v6KrFoULIBA,30.0,40.0,['Scratching_(performance technique)']
v6Yr0wAo7Xo,7.0,17.0,['Meow']
v6bMXU0mBmw,25.0,35.0,['Meow']
v73OCTrA87I,10.0,20.0,['Scratching_(performance technique)']
v777RdhOf74,30.0,40.0,['Cheering']
v7DUCavGiZ4,230.0,240.0,['Church_bell']
v7JX6rKV84c,30.0,40.0,['Cheering']
v7U6jQe1xZU,10.0,20.0,['Fireworks']
v7kSzFBLgos,270.0,280.0,['Scratching_(performance technique)']
v8eR4mMR6x4,440.0,450.0,['Cheering']
v8zsuwMB0K4,300.0,310.0,['Shout']
v9FkNOsIkak,0.0,10.0,['Cheering']
vAKgh5V14m0,50.0,60.0,['Cheering']
vATfHDJAS1E,290.0,300.0,['Church_bell']
vA_AIILl76w,30.0,40.0,['Cough']
vAs7YPCTdio,10.0,20.0,['Fireworks']
vAywXzWUa88,10.0,20.0,['Cheering']
vAzTt06gpgE,30.0,40.0,['Cheering']
vB5CEkJxqb0,190.0,200.0,['Bark']
vBAegiKDb9k,40.0,50.0,['Fireworks']
vBD_9EAezqM,0.0,8.0,['Burping_and_eructation']
vBSmSwqtOWo,450.0,460.0,['Cheering']
vBZVI3g2xQs,30.0,40.0,['Fireworks']
vBcnfez7eE8,10.0,20.0,['Bark']
vCBNqMRdL50,30.0,40.0,['Fireworks']
vCKR7nmv56o,20.0,30.0,['Doorbell']
vCpH54e5N9Q,70.0,80.0,['Bark']
vDF0QS1lqOo,30.0,40.0,['Cheering']
vDdVy0LuujA,50.0,60.0,['Scratching_(performance technique)']
vEICIyaTusg,190.0,200.0,['Shout']
vEOKNR3VmJk,2.0,12.0,['Meow']
vETYTWWpcfk,50.0,60.0,['Bark']
vEt6wEMMqdI,270.0,280.0,['Church_bell']
vEym8Hg1-Cs,220.0,230.0,['Shout']
vFDn4_fA2tI,160.0,170.0,['Fireworks']
vFOwv_wur8o,90.0,100.0,['Scratching_(performance technique)']
vFYuAG2pWlA,0.0,10.0,['Cheering']
vFfxUol7GSI,0.0,10.0,['Cheering']
vFlOidB3bjI,280.0,290.0,['Fireworks']
vFsxTM2yPMk,40.0,50.0,['Camera']
vG-8MHMrJHw,30.0,40.0,['Bark']
vGLtfvigZ5s,0.0,10.0,['Scratching_(performance technique)']
vGR8TUXdP4I,150.0,160.0,['Shout']
vHF6AABhkpE,210.0,220.0,['Bark']
vHHtzwjlhgc,90.0,100.0,['Burping_and_eructation']
vHe39ubLBts,30.0,40.0,['Bark']
vHpokuSwb8Y,80.0,90.0,['Bark']
vI7CmzXlQbs,60.0,70.0,['Shout']
vI8_sFX-Rik,10.0,20.0,['Fireworks']
vI9pzVEySlM,30.0,40.0,['Cheering']
vIBCUNblZy4,330.0,340.0,['Cheering']
vIrHOnvIoog,22.0,32.0,['Scratching_(performance technique)']
vIstg_T7nGU,0.0,10.0,['Cheering']
vJ6_6CM22sk,30.0,40.0,['Bark']
vJEueAwbUi0,80.0,90.0,['Bark']
vJQxPaHXXnY,200.0,210.0,['Cough']
vJYmf3-aHRQ,110.0,120.0,['Scratching_(performance technique)']
vJc6JJPBPAw,50.0,60.0,['Scratching_(performance technique)']
vJgQ6SZA-_E,120.0,130.0,['Cheering']
vJhGzZAoAjI,190.0,200.0,['Cheering']
vJjJKOJChBs,100.0,110.0,['Cough']
vJsvrmHKsJg,160.0,170.0,['Scratching_(performance technique)']
vJwyx1wI3wU,20.0,30.0,['Shout']
vKMsRd50nmo,70.0,80.0,['Burping_and_eructation']
vKo3Kj5ZNNM,70.0,80.0,['Burping_and_eructation']
vL2Qf09GwEg,190.0,200.0,['Scratching_(performance technique)']
vLLiaCDHSPY,10.0,20.0,['Bark']
vLNnqFpiJ0w,0.0,10.0,['Bark']
vLT_XpQCJxA,210.0,220.0,['Cheering']
vM1iOsCH-P4,260.0,270.0,['Church_bell']
vM9Mjc3WozE,0.0,10.0,['Cheering']
vMFYaPFUjC0,10.0,20.0,['Bark']
vMG4FLt_7ew,20.0,30.0,['Fireworks']
vNuptRCue0Y,100.0,110.0,['Fireworks']
vNyWo7PRD2U,60.0,70.0,['Fireworks']
vO4-eUFUQ1M,100.0,110.0,['Cheering']
vO6HbfXt9tc,30.0,40.0,['Bark']
vOCITH6w0cA,10.0,20.0,['Burping_and_eructation']
vOYPYX3aohU,110.0,120.0,['Scratching_(performance technique)']
vOr8mPULWcs,130.0,140.0,['Scratching_(performance technique)']
vOsv0iGstKI,3.0,13.0,['Fireworks']
vOtaMbnVMZk,250.0,260.0,['Scratching_(performance technique)']
vOws5XzJJpQ,10.0,20.0,['Cheering']
vPKg-Y2wfJg,10.0,20.0,['Bark']
vPOiW5hvj2A,10.0,20.0,['Cough']
vQC5AdRGnf4,30.0,40.0,['Cheering']
vQLPh4ySxqQ,30.0,40.0,['Meow']
vQbG8p9ryRI,270.0,280.0,['Cough']
vQkYe2qLzyc,0.0,10.0,['Fireworks']
vQoTnqGT-VQ,280.0,290.0,['Church_bell']
vRtpelPeHO8,130.0,140.0,['Scratching_(performance technique)']
vSNyLvUIxXM,90.0,100.0,['Fireworks']
vSPXMSRGl0Y,130.0,140.0,['Cheering']
vSTj0QZOq8o,30.0,40.0,['Burping_and_eructation']
vS_xhJ-t7BI,10.0,20.0,['Shout']
vSyo5PFLLc8,70.0,80.0,['Cheering']
vT1V5M4juQU,550.0,560.0,['Scratching_(performance technique)']
vTgOYKytJhw,60.0,70.0,['Church_bell']
vToPF4lJLC4,100.0,110.0,['Burping_and_eructation']
vTw1_qkXhkI,100.0,110.0,['Scratching_(performance technique)']
vTxLao_7NQU,120.0,130.0,['Cough']
vTxcng9bdXA,70.0,80.0,['Scratching_(performance technique)']
vU0ihbQ1rsw,180.0,190.0,['Scratching_(performance technique)']
vUM5F4orxSE,330.0,340.0,['Fireworks']
vUYS6fYbhsY,90.0,100.0,['Fireworks']
vUgzSosGFl0,220.0,230.0,['Scratching_(performance technique)']
vV6g-jpeaF4,280.0,290.0,['Cheering']
vVAYeZ2MVMk,10.0,20.0,['Fireworks']
vVHB0dBr2-A,50.0,60.0,['Bark']
vVUPK_Qeuio,120.0,130.0,['Fireworks']
vVhthZ45k3Y,30.0,40.0,['Meow']
vW1r141czvk,60.0,70.0,['Bark']
vW6ggxViqqo,30.0,40.0,['Meow']
vWWgKlWvsic,0.0,10.0,['Burping_and_eructation']
vWYl6Yd9YF0,130.0,140.0,['Scratching_(performance technique)']
vX1uEyTNKqo,0.0,9.0,['Fireworks']
vX8BvVKMfqc,460.0,470.0,['Church_bell']
vXUvWevxLbM,30.0,40.0,['Cheering']
vXx11KuWPxA,30.0,40.0,['Fireworks']
vYDqaTzwLLY,160.0,170.0,['Fireworks']
vYFo082IyiA,30.0,40.0,['Bark']
vYT4o8VtCHA,70.0,80.0,['Scratching_(performance technique)']
vYV0EdRotgM,20.0,30.0,['Cough']
vYlD-7U26Ac,150.0,160.0,['Fireworks']
vYmCo2cY5n4,50.0,60.0,['Shout']
vZ4F0QVgXLo,130.0,140.0,['Cheering']
vZAGBwwTL_U,160.0,170.0,['Scratching_(performance technique)']
vZDejSY3oE8,10.0,20.0,['Meow']
vZHNyoJUH2A,90.0,100.0,['Bark']
vZHVqwwyy7k,50.0,60.0,['Scratching_(performance technique)']
vZL1UJT0jKE,30.0,40.0,['Church_bell']
vZLje1k3-SY,0.0,10.0,['Bark']
vZTIEsoD1F0,20.0,30.0,['Burping_and_eructation']
vZuV-B0Ix3U,290.0,300.0,['Camera']
v_1mdcfL9FU,9.0,19.0,['Fireworks']
v_mVBOyuY2c,10.0,20.0,['Bark']
va0NO07_di8,260.0,270.0,['Cheering']
va0jP3Gqvrk,220.0,230.0,['Scratching_(performance technique)']
vaI7_lS8NZw,350.0,360.0,['Scratching_(performance technique)']
vaJqAw7RZ0g,50.0,60.0,['Scratching_(performance technique)']
vax9uVhgX-o,60.0,70.0,['Cheering']
vbMphn1a5xg,30.0,40.0,['Scratching_(performance technique)']
vbPQbXZtz0M,0.0,10.0,['Cheering']
vbTIdCyFjZY,40.0,50.0,['Bark']
vbUpaXH2L4Q,130.0,140.0,['Cheering']
vcN1jyBBmls,0.0,10.0,['Cough']
vcWyOSx1A5A,200.0,210.0,['Fireworks']
vchc13quNF0,20.0,30.0,['Burping_and_eructation']
vcyKuKJadAk,100.0,110.0,['Cheering']
vdEPXTAkjGU,100.0,110.0,['Scratching_(performance technique)']
vdOUWfSiIV4,10.0,20.0,['Meow']
vdR-qR73LoY,30.0,40.0,['Burping_and_eructation']
vdoxuJn9lTc,40.0,50.0,['Burping_and_eructation']
vdqNP0rt1X4,40.0,50.0,['Cheering']
ve5XuSMA0EU,10.0,20.0,['Fireworks']
veXTyQ_prVI,30.0,40.0,['Meow']
veuxrSp1GVU,30.0,40.0,['Meow']
vf44CgrjT0A,20.0,30.0,['Burping_and_eructation']
vf4VNL7nLsg,50.0,60.0,['Cheering']
vfF_tC8BaR0,40.0,50.0,['Camera']
vfjlKEdQEuw,30.0,40.0,['Bark']
vgQuqIPx4kI,60.0,70.0,['Scratching_(performance technique)']
vgVQZi50hQE,100.0,110.0,['Scratching_(performance technique)']
vgX0gv7Usso,140.0,150.0,['Scratching_(performance technique)']
vh91PMdvzYE,0.0,10.0,['Scratching_(performance technique)']
vhMeZ7oEEO0,110.0,120.0,['Fireworks']
vhybxj-wmZs,160.0,170.0,['Church_bell']
vi8_h-vaiXs,1.0,11.0,['Fireworks']
viB7-87WT2U,160.0,170.0,['Fireworks']
viK7OC8OZ5o,20.0,30.0,['Bark']
viOH_JjaIA0,60.0,70.0,['Burping_and_eructation']
viZv_xOy504,260.0,270.0,['Shout']
vjIVlBHnBSE,120.0,130.0,['Scratching_(performance technique)']
vjtESAXeDpw,0.0,10.0,['Scratching_(performance technique)']
vkgZmtxeQQU,10.0,20.0,['Cheering']
vlC1QHwFtuQ,60.0,70.0,['Cheering']
vlR_fdMQF2k,50.0,60.0,['Scratching_(performance technique)']
vlTqlmYEtT4,30.0,40.0,['Meow']
vlcXfFtPmb8,170.0,180.0,['Cheering']
vmWOyn9UfzE,0.0,10.0,['Scratching_(performance technique)']
vmazXy5UoGo,20.0,30.0,['Bark']
vmqXLPtmRMQ,30.0,40.0,['Meow']
vmr0XUJK5ns,30.0,40.0,['Scratching_(performance technique)']
vnFXlleLcVk,0.0,7.0,['Scratching_(performance technique)']
vnM8W78zy9Q,180.0,190.0,['Shout']
vntZYxWS3Zw,280.0,290.0,['Scratching_(performance technique)']
vnuCK0mgOEo,300.0,310.0,['Cheering']
vo3pR0365Q4,120.0,130.0,['Cheering']
voBC5oISK08,0.0,10.0,['Meow']
voRq45NZSyc,50.0,60.0,['Church_bell']
vovyI_7qy-Y,210.0,220.0,['Bark']
vp5r0_lzULU,10.0,20.0,['Cheering']
vpAGr_NrM_w,50.0,60.0,['Fireworks']
vp_7wjtk5BQ,10.0,20.0,['Fireworks']
vqhStECFZ_k,180.0,190.0,['Cheering']
vqx0m6uNic8,0.0,10.0,['Cheering']
vr1XDvg7kNw,20.0,30.0,['Fireworks']
vr5vgOKx8dI,0.0,10.0,['Bark']
vrvBEAAre4k,180.0,190.0,['Cough']
vsVIKRcnxK8,10.0,20.0,['Fireworks']
vsgHNEEOKxk,150.0,160.0,['Cheering']
vsq45vNA1q8,440.0,450.0,['Scratching_(performance technique)']
vstLbhyLiNo,50.0,60.0,['Cheering']
vt5ksVi8dU8,80.0,90.0,['Church_bell']
vt7sFmdiSW4,10.0,20.0,['Cheering']
vtDwZbMVnJg,20.0,30.0,['Burping_and_eructation']
vvTfcB4B3iw,10.0,20.0,['Fireworks']
vvVOzHsb4no,0.0,10.0,['Burping_and_eructation']
vvWbdq0mkns,320.0,330.0,['Fireworks']
vvZ3rlrxp_s,30.0,40.0,['Church_bell']
vvfLxLvPzvE,2.0,12.0,['Meow']
vvqE1ydoJN8,120.0,130.0,['Scratching_(performance technique)']
vwWxJdwXke4,100.0,110.0,['Shout']
vwdFUtLKZzU,40.0,50.0,['Cough']
vwe0wLJpgYU,70.0,80.0,['Cough']
vwli9scV3S8,40.0,50.0,['Fireworks']
vwvoHeyDcrs,130.0,140.0,['Bark']
vxJjsZcLzjE,190.0,200.0,['Meow']
vxVU2iFaAkk,20.0,30.0,['Cheering']
vxr6vrr76O8,120.0,130.0,['Scratching_(performance technique)']
vxtg3PjMXoY,10.0,20.0,['Fireworks']
vyFWgnoxV2U,110.0,120.0,['Burping_and_eructation']
vyInL_kMC4Y,0.0,10.0,['Cheering']
vyMTana7EP4,40.0,50.0,['Bark']
vywiAld65ik,10.0,20.0,['Cheering']
vyzvaD5xsvw,80.0,90.0,['Cheering']
vzBOU6bO5u8,180.0,190.0,['Scratching_(performance technique)']
vzB_Erlp2T8,21.0,31.0,['Fireworks']
vzC5DWnQ0IM,0.0,10.0,['Cough']
vzCdjJ3nHUY,240.0,250.0,['Scratching_(performance technique)']
vzvbTIm9rMI,30.0,40.0,['Fireworks']
w-KnxqiaNL4,20.0,30.0,['Camera']
w-TDXR44-tA,30.0,40.0,['Cheering']
w-g_eXlhUGE,27.0,37.0,['Meow']
w0I_KwGXxVs,2.0,12.0,['Fireworks']
w0MEv0urGl8,120.0,130.0,['Fireworks']
w0aM9kHETsI,30.0,40.0,['Scratching_(performance technique)']
w0fApyhvrTI,30.0,40.0,['Cheering']
w0ukFPniQOk,80.0,90.0,['Shatter']
w1CKm0fLWsU,10.0,20.0,['Scratching_(performance technique)']
w1XtojNaoFU,50.0,60.0,['Burping_and_eructation']
w1uA3HNcJlU,30.0,40.0,['Church_bell']
w1uxXzHwbSU,230.0,240.0,['Church_bell']
w2Qc_-I5kiI,20.0,30.0,['Cheering']
w2aaJVD8EqE,250.0,260.0,['Cough']
w3wJC86_L6c,10.0,20.0,['Bark']
w40L6T9l01c,30.0,40.0,['Meow']
w4I2BYRVlZ4,160.0,170.0,['Cheering']
w4OkYVp5Hjw,0.0,10.0,['Bark']
w4crG99P_Zk,60.0,70.0,['Fireworks']
w4ilxBnJlWg,120.0,130.0,['Camera']
w5IeEreHNbI,70.0,80.0,['Bark']
w5_g80Vy2NY,0.0,7.0,['Cheering']
w6ZX68SJZ6Q,15.0,25.0,['Meow']
w7GGEyT4vfc,150.0,160.0,['Cheering']
w7TahXTMZGI,530.0,540.0,['Shout']
w7cjJlvob3M,130.0,140.0,['Scratching_(performance technique)']
w7nLEgvDkp4,200.0,210.0,['Scratching_(performance technique)']
w87EDuT5vy8,210.0,220.0,['Shout']
w87ZRO3DP8k,290.0,300.0,['Fireworks']
w8QFGlyBm1Q,80.0,90.0,['Scratching_(performance technique)']
w8_E5C_cBYM,170.0,180.0,['Shout']
w8usdWdSnlY,10.0,20.0,['Cheering']
w9DYLo-iXGs,0.0,10.0,['Fireworks']
